2012,284,000,17,21.36366,12.77508,21.48655,12.18628,21.59555,12.45101,21.53916,12.22416,21.79042,12.48384,21.78326,12.48089,11.64
2012,284,000,18,21.3746,12.79149,21.4937,12.18839,21.5985,12.45564,21.52527,12.21785,21.79126,12.483,21.78705,12.48342,11.64
2012,284,000,19,21.35397,12.77845,21.48571,12.19639,21.59387,12.47121,21.52401,12.225,21.79631,12.49015,21.77821,12.49394,11.65
2012,284,000,20,21.3586,12.77761,21.48697,12.21448,21.59429,12.47332,21.52653,12.23384,21.76979,12.48931,21.79126,12.48847,11.65
2012,284,000,21,21.36289,12.79193,21.48831,12.23049,21.60574,12.47544,21.53755,12.24522,21.78629,12.50574,21.78587,12.49859,11.65
2012,284,000,22,21.36037,12.78941,21.48284,12.2368,21.59185,12.48638,21.52661,12.24901,21.78629,12.49648,21.80102,12.51205,11.64
2012,284,000,23,21.35952,12.79698,21.48326,12.24059,21.59479,12.49227,21.50935,12.25995,21.7905,12.50742,21.78082,12.507,11.64
2012,284,000,24,21.36037,12.78141,21.48621,12.23933,21.58974,12.48849,21.51651,12.25154,21.78292,12.50827,21.79723,12.50995,11.64
2012,284,000,25,21.37041,12.78519,21.49541,12.22753,21.596,12.46364,21.51856,12.23764,21.77992,12.51415,21.78286,12.51288,11.64
2012,284,000,26,21.36115,12.78435,21.48363,12.22459,21.60063,12.44681,21.52571,12.21491,21.78665,12.51667,21.78286,12.51078,11.64
2012,284,000,27,21.37336,12.78771,21.50004,12.22627,21.58632,12.44639,21.52698,12.22459,21.76729,12.50026,21.77866,12.51751,11.64
2012,284,000,28,21.36452,12.7814,21.48321,12.23174,21.60021,12.45565,21.52613,12.2309,21.78623,12.5091,21.78076,12.50826,11.65
2012,284,000,29,21.37337,12.79403,21.47396,12.2267,21.59727,12.47248,21.51605,12.23133,21.77783,12.51247,21.77699,12.51499,11.64
2012,284,000,30,21.3679,12.79234,21.48701,12.2368,21.60233,12.47038,21.52194,12.23175,21.78793,12.52172,21.79761,12.51667,11.64
2012,284,000,31,21.34307,12.78435,21.50384,12.2469,21.59012,12.48132,21.51479,12.23301,21.79045,12.53014,21.78246,12.52509,11.65
2012,284,000,32,21.37127,12.78814,21.48743,12.24227,21.58717,12.49016,21.51352,12.25279,21.79003,12.53267,21.77741,12.52888,11.66
2012,284,000,33,21.36662,12.77424,21.48362,12.22374,21.59641,12.45607,21.52739,12.23805,21.77991,12.5314,21.79128,12.52972,11.64
2012,284,000,34,21.35231,12.7734,21.4853,12.20733,21.6023,12.41945,21.51561,12.23385,21.77654,12.52467,21.77192,12.5293,11.64
2012,284,000,35,21.3704,12.77088,21.47983,12.20228,21.58505,12.40472,21.52108,12.23006,21.78412,12.53561,21.78286,12.54066,11.64
2012,284,000,36,21.36746,12.77214,21.4853,12.19849,21.59599,12.40851,21.51561,12.21154,21.77528,12.53982,21.78959,12.54361,11.65
2012,284,000,37,21.36709,12.77594,21.48367,12.19135,21.59099,12.43082,21.50892,12.21071,21.78585,12.54782,21.7787,12.54909,11.64
2012,284,000,38,21.35614,12.7772,21.48956,12.19009,21.59015,12.42619,21.52155,12.19682,21.79343,12.54909,21.7766,12.54488,11.64
2012,284,000,39,21.35067,12.77509,21.47694,12.1884,21.58636,12.42283,21.52618,12.18125,21.7787,12.54193,21.79469,12.55119,11.65
2012,284,000,40,21.36204,12.77467,21.4883,12.18167,21.5872,12.40936,21.52365,12.17451,21.78165,12.53688,21.78964,12.53857,11.66
2012,284,000,41,21.36503,12.77553,21.48498,12.18841,21.59693,12.41821,21.52328,12.17621,21.77832,12.53521,21.79179,12.53058,11.65
2012,284,000,42,21.35788,12.78142,21.48035,12.19178,21.60619,12.4262,21.5338,12.17579,21.79516,12.5129,21.77285,12.50996,11.65
2012,284,000,43,21.36208,12.77637,21.49634,12.19977,21.5822,12.42536,21.52833,12.1821,21.77117,12.4906,21.78716,12.48933,11.65
2012,284,000,44,21.36966,12.79531,21.48203,12.20945,21.6003,12.4363,21.51065,12.19136,21.78674,12.47755,21.78716,12.47839,11.66
2012,284,000,45,21.35115,12.79699,21.49845,12.21745,21.59609,12.43083,21.5216,12.19052,21.78506,12.47881,21.79432,12.47418,11.65
2012,284,000,46,21.36377,12.80246,21.49677,12.22208,21.5822,12.43967,21.5056,12.18757,21.77286,12.4725,21.78001,12.47839,11.65
2012,284,000,47,21.3461,12.80835,21.48162,12.21956,21.59777,12.43252,21.51655,12.19683,21.77202,12.46114,21.78675,12.45651,11.64
2012,284,000,48,21.36293,12.80499,21.49761,12.23092,21.59146,12.44178,21.52454,12.20146,21.7838,12.45146,21.7716,12.44935,11.65
2012,284,000,49,21.36333,12.80246,21.48412,12.23134,21.58891,12.44556,21.52452,12.19767,21.77914,12.4544,21.78841,12.45356,11.64
2012,284,000,50,21.35575,12.79951,21.48285,12.24228,21.59228,12.45229,21.52452,12.20482,21.77578,12.4485,21.77872,12.45229,11.65
2012,284,000,51,21.35491,12.80372,21.48243,12.24354,21.57881,12.45398,21.506,12.19472,21.76357,12.44724,21.77115,12.45187,11.64
2012,284,000,52,21.36206,12.79825,21.48496,12.25701,21.60028,12.45819,21.51273,12.20019,21.7762,12.45861,21.77578,12.4645,11.66
2012,284,000,53,21.35786,12.81761,21.47823,12.25659,21.57461,12.46155,21.52327,12.20693,21.77411,12.46408,21.77916,12.4624,11.65
2012,284,000,54,21.35534,12.81088,21.47402,12.25954,21.58345,12.46618,21.52074,12.20945,21.78547,12.4725,21.772,12.47586,11.65
2012,284,000,55,21.3545,12.80456,21.48581,12.24986,21.58219,12.47292,21.51358,12.21787,21.76442,12.47881,21.77368,12.48176,11.65
2012,284,000,56,21.35281,12.79825,21.45971,12.23849,21.57461,12.48133,21.51106,12.22082,21.77452,12.48302,21.77326,12.48218,11.66
2012,284,000,57,21.36127,12.79573,21.48964,12.23808,21.57549,12.48934,21.50605,12.23597,21.77246,12.48808,21.76909,12.48597,11.64
2012,284,000,58,21.34906,12.79615,21.48374,12.24018,21.58349,12.4826,21.49973,12.24734,21.76615,12.48513,21.77877,12.48597,11.65
2012,284,000,59,21.34948,12.8012,21.46691,12.2364,21.57591,12.47082,21.51026,12.23808,21.76994,12.47208,21.76362,12.48218,11.64
2012,284,001,0,21.34738,12.79784,21.485,12.23766,21.57718,12.46787,21.51236,12.25197,21.77625,12.48218,21.77583,12.47797,11.66
2012,284,001,1,21.36092,12.80164,21.48297,12.23936,21.58608,12.47631,21.5057,12.25324,21.77126,12.48178,21.76832,12.48009,11.65
2012,284,001,2,21.36007,12.80627,21.46655,12.24777,21.58103,12.47799,21.50696,12.25198,21.76369,12.46831,21.77589,12.47083,11.65
2012,284,001,3,21.35081,12.79112,21.48129,12.23851,21.57514,12.48472,21.50317,12.24441,21.77589,12.47294,21.76285,12.46747,11.65
2012,284,001,4,21.35629,12.7928,21.4796,12.23346,21.58776,12.48767,21.50864,12.22968,21.77547,12.47757,21.76916,12.46789,11.66
2012,284,001,5,21.35544,12.78228,21.48423,12.2242,21.58061,12.48009,21.5158,12.23346,21.77295,12.46494,21.76874,12.47252,11.65
2012,284,001,6,21.35208,12.77302,21.47581,12.22336,21.58187,12.48851,21.50696,12.23936,21.76621,12.47757,21.77884,12.47252,11.65
2012,284,001,7,21.34745,12.77639,21.46824,12.22378,21.57935,12.47252,21.50528,12.23262,21.76664,12.48304,21.76579,12.48051,11.65
2012,284,001,8,21.33735,12.77555,21.46403,12.20863,21.57261,12.44895,21.5057,12.21915,21.76453,12.4843,21.77211,12.4822,11.66
2012,284,001,9,21.34408,12.78691,21.47876,12.20695,21.58356,12.44095,21.50443,12.21452,21.76285,12.48767,21.76748,12.49019,11.65
2012,284,001,10,21.34997,12.78438,21.48465,12.20106,21.57935,12.43254,21.50738,12.19853,21.76117,12.50156,21.76664,12.49693,11.65
2012,284,001,11,21.34955,12.78733,21.46824,12.19516,21.58398,12.44264,21.50064,12.18969,21.76579,12.50282,21.77421,12.50492,11.65
2012,284,001,12,21.33693,12.77807,21.47034,12.18633,21.58861,12.42117,21.49433,12.1859,21.76874,12.49861,21.76411,12.49987,11.66
2012,284,001,13,21.35709,12.78269,21.48293,12.19895,21.57847,12.43295,21.50061,12.19221,21.76828,12.5045,21.77712,12.50408,11.65
2012,284,001,14,21.33689,12.78059,21.46989,12.19263,21.57258,12.42411,21.50819,12.17832,21.76281,12.49903,21.77797,12.50576,11.65
2012,284,001,15,21.34278,12.77512,21.47999,12.1859,21.57847,12.42116,21.50903,12.17748,21.76744,12.49987,21.75061,12.51586,11.65
2012,284,001,16,21.33521,12.77259,21.47073,12.1859,21.57384,12.42243,21.48251,12.17201,21.76071,12.4944,21.76828,12.49398,11.66
2012,284,001,17,21.34443,12.78016,21.47448,12.18926,21.57759,12.41358,21.50184,12.18463,21.75983,12.49102,21.76362,12.48766,11.65
2012,284,001,18,21.34275,12.77595,21.4627,12.19094,21.58138,12.41905,21.49847,12.1821,21.76025,12.49018,21.77709,12.49313,11.65
2012,284,001,19,21.33981,12.76922,21.47027,12.19978,21.57381,12.41611,21.49384,12.18589,21.75436,12.48808,21.75731,12.49439,11.65
2012,284,001,20,21.34275,12.78816,21.46775,12.20273,21.56665,12.42158,21.48627,12.19263,21.76067,12.49818,21.76404,12.50112,11.66
2012,284,001,21,21.34486,12.78732,21.47744,12.19599,21.57761,12.42453,21.50774,12.18631,21.751,12.50491,21.75479,12.51123,11.65
2012,284,001,22,21.34108,12.80121,21.46102,12.20694,21.58055,12.42873,21.48669,12.18884,21.76152,12.51333,21.76068,12.51375,11.65
2012,284,001,23,21.34781,12.80457,21.46692,12.20946,21.57676,12.45146,21.48291,12.19136,21.76279,12.50996,21.76363,12.51291,11.65
2012,284,001,24,21.35328,12.80626,21.4707,12.21535,21.5675,12.44262,21.48501,12.20189,21.75479,12.50828,21.76784,12.49776,11.66
2012,284,001,25,21.35286,12.81215,21.45766,12.21157,21.57129,12.44725,21.48838,12.20104,21.7771,12.50113,21.76026,12.50197,11.65
2012,284,001,26,21.33813,12.8092,21.4606,12.22209,21.57382,12.4401,21.47575,12.2002,21.75984,12.49144,21.77205,12.49144,11.65
2012,284,001,27,21.34655,12.81215,21.46397,12.22293,21.55909,12.44978,21.50521,12.20483,21.75942,12.48597,21.75774,12.48766,11.65
2012,284,001,28,21.33308,12.80836,21.45934,12.2162,21.56666,12.44052,21.4989,12.22125,21.7611,12.48261,21.75816,12.48471,11.66
2012,284,001,29,21.34658,12.80374,21.46484,12.21704,21.57595,12.44263,21.49136,12.21536,21.75146,12.48893,21.74936,12.48177,11.65
2012,284,001,30,21.35121,12.81173,21.45474,12.21999,21.57427,12.43127,21.49641,12.20989,21.75272,12.48766,21.75314,12.48766,11.65
2012,284,001,31,21.33774,12.80542,21.464,12.21115,21.56207,12.44389,21.48925,12.22041,21.75062,12.49356,21.74893,12.49692,11.65
2012,284,001,32,21.32722,12.80584,21.46484,12.22336,21.56754,12.44979,21.48799,12.21452,21.75903,12.50071,21.7624,12.50366,11.66
2012,284,001,33,21.33736,12.80711,21.45688,12.22673,21.55158,12.44643,21.49055,12.21873,21.74265,12.50745,21.75191,12.50156,11.65
2012,284,001,34,21.33525,12.813,21.46825,12.22252,21.57388,12.44937,21.47666,12.20611,21.7435,12.50956,21.74223,12.50871,11.65
2012,284,001,35,21.33904,12.80248,21.46783,12.22168,21.5621,12.46158,21.47792,12.21537,21.75907,12.51503,21.75612,12.5104,11.65
2012,284,001,36,21.34788,12.81258,21.45688,12.21663,21.552,12.46621,21.48382,12.21158,21.75444,12.50156,21.74392,12.49946,11.66
2012,284,001,37,21.34667,12.80881,21.45526,12.22338,21.55627,12.47464,21.48135,12.21243,21.76165,12.50157,21.74987,12.50368,11.65
2012,284,001,38,21.35635,12.81175,21.44095,12.21706,21.56637,12.47169,21.49734,12.22716,21.75744,12.50199,21.74861,12.50199,11.65
2012,284,001,39,21.33868,12.80418,21.45316,12.21033,21.55543,12.47169,21.47125,12.2339,21.74818,12.48684,21.75155,12.49736,11.65
2012,284,001,40,21.34373,12.81049,21.46326,12.21285,21.563,12.46159,21.4843,12.23937,21.75744,12.49231,21.75534,12.49652,11.66
2012,284,001,41,21.32388,12.80963,21.45266,12.21326,21.55704,12.47841,21.48254,12.23515,21.75906,12.49735,21.75064,12.5024,11.65
2012,284,001,42,21.34239,12.80753,21.45982,12.21705,21.56377,12.47673,21.48507,12.23809,21.74559,12.51124,21.762,12.5024,11.65
2012,284,001,43,21.33692,12.80795,21.45013,12.21831,21.5503,12.48388,21.48633,12.24188,21.75316,12.5045,21.74475,12.50198,11.65
2012,284,001,44,21.3285,12.80837,21.46992,12.22252,21.56167,12.47294,21.4918,12.24104,21.75821,12.49819,21.75064,12.50114,11.66
2012,284,001,45,21.33403,12.80081,21.4725,12.22169,21.56004,12.46495,21.48218,12.25578,21.74902,12.50073,21.74649,12.50241,11.65
2012,284,001,46,21.33067,12.80881,21.47124,12.21664,21.5571,12.45485,21.49523,12.2461,21.74354,12.50578,21.74102,12.50872,11.65
2012,284,001,47,21.33319,12.7966,21.47082,12.22211,21.55415,12.45611,21.48429,12.236,21.74228,12.50409,21.74102,12.50283,11.65
2012,284,001,48,21.33782,12.80249,21.46282,12.2179,21.55247,12.45443,21.47334,12.24021,21.72839,12.50199,21.75154,12.50031,11.66
2012,284,001,49,21.34066,12.80794,21.44714,12.21451,21.55951,12.45988,21.4888,12.24187,21.74596,12.49481,21.74091,12.49692,11.65
2012,284,001,50,21.34402,12.80121,21.45219,12.20988,21.54436,12.4704,21.4766,12.24229,21.74091,12.49734,21.74511,12.49523,11.65
2012,284,001,51,21.33392,12.79616,21.44967,12.21578,21.55236,12.47924,21.48628,12.25239,21.7308,12.49229,21.72912,12.4986,11.65
2012,284,001,52,21.34402,12.80289,21.46355,12.20988,21.54857,12.49313,21.47029,12.26291,21.73838,12.49944,21.73712,12.49734,11.66
2012,284,001,53,21.326,12.79912,21.45899,12.21158,21.55579,12.48683,21.46993,12.28018,21.73719,12.50451,21.74308,12.49819,11.65
2012,284,001,54,21.33062,12.79785,21.45268,12.21831,21.54737,12.47673,21.46909,12.2806,21.74392,12.50493,21.7355,12.50829,11.65
2012,284,001,55,21.33862,12.80669,21.44468,12.21916,21.54274,12.46284,21.47625,12.2806,21.74013,12.52092,21.74771,12.51713,11.65
2012,284,001,56,21.3361,12.8109,21.45099,12.22379,21.55579,12.46284,21.4834,12.27976,21.74013,12.51882,21.73845,12.52302,11.66
2012,284,001,57,21.32764,12.80584,21.44969,12.22378,21.54144,12.46452,21.46779,12.27218,21.74472,12.53059,21.73757,12.5268,11.65
2012,284,001,58,21.33143,12.80626,21.44633,12.22125,21.54649,12.45315,21.47831,12.26418,21.74641,12.51839,21.74178,12.52302,11.65
2012,284,001,59,21.32806,12.80079,21.44885,12.21957,21.53892,12.44389,21.47032,12.24777,21.72915,12.53228,21.73631,12.52765,11.65
2012,284,002,0,21.34532,12.79995,21.44464,12.22252,21.55449,12.45399,21.47326,12.25071,21.74052,12.51544,21.72789,12.51334,11.66
2012,284,002,1,21.3357,12.80249,21.46238,12.22042,21.55497,12.478,21.47501,12.25998,21.7431,12.51293,21.7351,12.51209,11.65
2012,284,002,2,21.33191,12.79912,21.45228,12.20948,21.54445,12.47168,21.47416,12.25704,21.73721,12.51587,21.75026,12.51714,11.65
2012,284,002,3,21.32728,12.79618,21.44681,12.21874,21.55161,12.4679,21.47543,12.26503,21.73721,12.52177,21.74226,12.52261,11.65
2012,284,002,4,21.32644,12.79786,21.44512,12.21369,21.55076,12.44938,21.46996,12.26041,21.73889,12.52892,21.73805,12.5365,11.66
2012,284,002,5,21.33657,12.79955,21.4582,12.21285,21.54111,12.44728,21.47714,12.25115,21.73808,12.53482,21.74481,12.54282,11.65
2012,284,002,6,21.31511,12.80291,21.45778,12.21201,21.55247,12.45107,21.46115,12.25747,21.73682,12.5445,21.7364,12.53777,11.65
2012,284,002,7,21.32857,12.79786,21.45694,12.21622,21.54869,12.44307,21.47083,12.25578,21.72924,12.55081,21.73766,12.5525,11.65
2012,284,002,8,21.34288,12.80797,21.4401,12.21454,21.54911,12.44854,21.46999,12.25704,21.74355,12.55376,21.7263,12.54702,11.66
2012,284,002,9,21.33572,12.80544,21.44346,12.21285,21.54952,12.4477,21.4704,12.2482,21.73933,12.54871,21.74397,12.54702,11.65
2012,284,002,10,21.33025,12.80628,21.4422,12.21243,21.54026,12.45022,21.46787,12.25704,21.74186,12.55165,21.72839,12.54744,11.65
2012,284,002,11,21.31888,12.80418,21.4342,12.21706,21.53984,12.44812,21.4704,12.26378,21.74397,12.5567,21.73639,12.56049,11.65
2012,284,002,12,21.32646,12.8067,21.43715,12.22043,21.53521,12.45443,21.46914,12.24526,21.74018,12.56554,21.73134,12.5647,11.65
2012,284,002,13,21.3303,12.81218,21.43594,12.22633,21.53148,12.45528,21.46204,12.23391,21.7276,12.56934,21.73434,12.57355,11.65
2012,284,002,14,21.33114,12.82186,21.44983,12.23349,21.54579,12.45613,21.47887,12.24611,21.73392,12.5786,21.72676,12.57439,11.65
2012,284,002,15,21.32273,12.81639,21.44562,12.24106,21.54916,12.46496,21.46793,12.24569,21.72676,12.57271,21.73771,12.58113,11.65
2012,284,002,16,21.32988,12.81134,21.44015,12.23222,21.534,12.46665,21.46793,12.25621,21.73644,12.57523,21.73265,12.58533,11.65
2012,284,002,17,21.33699,12.8067,21.44726,12.22548,21.53059,12.46453,21.4561,12.26462,21.73219,12.57901,21.73598,12.58027,11.65
2012,284,002,18,21.32184,12.80839,21.44473,12.23558,21.53943,12.46075,21.4662,12.26841,21.73219,12.57354,21.73177,12.57396,11.65
2012,284,002,19,21.34078,12.80965,21.44094,12.22927,21.5428,12.46369,21.47882,12.26378,21.72798,12.56849,21.73471,12.57186,11.65
2012,284,002,20,21.32731,12.80965,21.45525,12.23558,21.53185,12.46075,21.47546,12.25368,21.72966,12.55965,21.73724,12.55586,11.66
2012,284,002,21,21.32782,12.81303,21.44229,12.24065,21.53446,12.45698,21.47596,12.2377,21.73817,12.55588,21.73017,12.55462,11.65
2012,284,002,22,21.31014,12.82398,21.44145,12.23938,21.54625,12.4675,21.47765,12.24317,21.73059,12.55125,21.73059,12.55083,11.65
2012,284,002,23,21.32234,12.82566,21.43472,12.24191,21.53951,12.47549,21.46965,12.24359,21.73269,12.5441,21.73522,12.54241,11.65
2012,284,002,24,21.33034,12.82145,21.43808,12.23055,21.53489,12.48896,21.45997,12.2478,21.7369,12.54325,21.73354,12.53736,11.66
2012,284,002,25,21.32404,12.81304,21.4259,12.24528,21.54079,12.49444,21.46377,12.2537,21.72766,12.54284,21.71251,12.53274,11.65
2012,284,002,26,21.33078,12.82103,21.43726,12.23897,21.54668,12.49738,21.46083,12.2558,21.72429,12.53316,21.7205,12.5441,11.65
2012,284,002,27,21.32531,12.81977,21.43473,12.24107,21.53027,12.49065,21.45283,12.26843,21.72976,12.54663,21.73019,12.542,11.65
2012,284,002,28,21.32489,12.81472,21.43305,12.23518,21.52606,12.50201,21.45578,12.27137,21.72303,12.55588,21.72556,12.54242,11.65
2012,284,002,29,21.31855,12.82355,21.43597,12.24023,21.53236,12.51169,21.46123,12.28863,21.73269,12.55546,21.73185,12.5542,11.65
2012,284,002,30,21.32318,12.82524,21.43471,12.24949,21.5252,12.50411,21.44692,12.29494,21.73016,12.54704,21.73185,12.54788,11.64
2012,284,002,31,21.3236,12.82903,21.4305,12.26043,21.53025,12.51295,21.45449,12.29662,21.72091,12.55083,21.72469,12.54915,11.65
2012,284,002,32,21.31981,12.82313,21.44397,12.25117,21.54288,12.52137,21.45912,12.29957,21.72638,12.5483,21.72806,12.54999,11.65
2012,284,002,33,21.3274,12.81388,21.44062,12.24822,21.53152,12.52726,21.46292,12.3021,21.72344,12.54578,21.72934,12.54326,11.65
2012,284,002,34,21.33245,12.82524,21.43304,12.25454,21.54205,12.5361,21.46545,12.30294,21.71671,12.53778,21.73018,12.53905,11.64
2012,284,002,35,21.33666,12.82734,21.4301,12.25033,21.53531,12.53063,21.45745,12.30168,21.71797,12.53526,21.72807,12.53526,11.64
2012,284,002,36,21.32656,12.83029,21.42968,12.25117,21.52732,12.51422,21.45703,12.3021,21.71503,12.53905,21.73102,12.53863,11.65
2012,284,002,37,21.32454,12.83704,21.43312,12.26508,21.52529,12.4995,21.45879,12.30211,21.72395,12.53401,21.71553,12.54411,11.65
2012,284,002,38,21.32622,12.84125,21.41797,12.26045,21.53371,12.49908,21.46342,12.30043,21.71553,12.54411,21.72984,12.54411,11.65
2012,284,002,39,21.32159,12.84925,21.43775,12.26634,21.52866,12.50497,21.46469,12.28864,21.72395,12.54496,21.721,12.54706,11.65
2012,284,002,40,21.32706,12.85219,21.42681,12.27265,21.53624,12.51718,21.44322,12.29664,21.71469,12.53906,21.71931,12.54117,11.65
2012,284,002,41,21.31687,12.84923,21.43977,12.27348,21.52647,12.51842,21.45324,12.29536,21.71291,12.53694,21.71754,12.53315,11.65
2012,284,002,42,21.31561,12.85638,21.43261,12.26716,21.53236,12.53231,21.45113,12.29452,21.72259,12.53147,21.72554,12.53357,11.64
2012,284,002,43,21.32824,12.8568,21.43472,12.2659,21.52899,12.52937,21.44692,12.30083,21.72722,12.534,21.70997,12.53568,11.64
2012,284,002,44,21.3236,12.84502,21.42167,12.24991,21.5311,12.53568,21.44818,12.28694,21.71291,12.53231,21.71207,12.53989,11.65
2012,284,002,45,21.32531,12.83745,21.42673,12.25959,21.52817,12.53905,21.44694,12.27432,21.71756,12.53358,21.72303,12.53442,11.64
2012,284,002,46,21.30679,12.83576,21.43726,12.25749,21.52059,12.52095,21.45073,12.28232,21.72303,12.54536,21.72472,12.54747,11.64
2012,284,002,47,21.31352,12.83534,21.43936,12.26548,21.53279,12.51758,21.45494,12.28232,21.71588,12.54831,21.71251,12.55336,11.64
2012,284,002,48,21.30679,12.83997,21.44357,12.28274,21.52691,12.52179,21.4482,12.28695,21.71588,12.5521,21.71924,12.55588,11.65
2012,284,002,49,21.32027,12.83998,21.44316,12.28779,21.5164,12.51759,21.444,12.27979,21.7281,12.54494,21.71168,12.5542,11.64
2012,284,002,50,21.31269,12.84671,21.43559,12.28779,21.53155,12.52769,21.45663,12.29158,21.71799,12.55294,21.71631,12.54368,11.64
2012,284,002,51,21.32995,12.85176,21.42633,12.28695,21.53828,12.51759,21.45789,12.30252,21.71084,12.53568,21.70411,12.53947,11.64
2012,284,002,52,21.31185,12.84881,21.43475,12.29158,21.51682,12.52137,21.45916,12.29368,21.71926,12.53863,21.70789,12.53989,11.66
2012,284,002,53,21.3161,12.85387,21.42973,12.29327,21.51265,12.52096,21.44952,12.30505,21.72013,12.54116,21.71508,12.54748,11.64
2012,284,002,54,21.31315,12.85051,21.42132,12.2979,21.52612,12.53022,21.46004,12.32105,21.72098,12.5479,21.69867,12.53653,11.65
2012,284,002,55,21.32452,12.85093,21.42931,12.29327,21.53242,12.52391,21.4432,12.31305,21.71298,12.54579,21.70541,12.55295,11.65
2012,284,002,56,21.30221,12.84209,21.431,12.30085,21.52654,12.51844,21.44783,12.31431,21.7235,12.55084,21.71214,12.55042,11.66
2012,284,002,57,21.30685,12.83872,21.4188,12.29285,21.52486,12.52307,21.42974,12.30632,21.70836,12.558,21.71257,12.55505,11.64
2012,284,002,58,21.32116,12.83662,21.4268,12.28696,21.51897,12.52265,21.45499,12.29159,21.70668,12.56053,21.70794,12.56726,11.65
2012,284,002,59,21.32326,12.83662,21.42469,12.28443,21.52107,12.53149,21.44994,12.29622,21.71215,12.56221,21.70794,12.56389,11.65
2012,284,003,0,21.31316,12.82736,21.42175,12.28233,21.52528,12.54243,21.43984,12.3059,21.7071,12.57021,21.70036,12.56263,11.66
2012,284,003,1,21.3257,12.82987,21.42839,12.28315,21.5294,12.54578,21.45743,12.30462,21.69859,12.57355,21.70448,12.57734,11.66
2012,284,003,2,21.31686,12.8265,21.4246,12.27768,21.52056,12.55251,21.45491,12.31893,21.715,12.57776,21.69985,12.58113,11.64
2012,284,003,3,21.31939,12.83029,21.43176,12.276,21.51551,12.55377,21.45154,12.31472,21.71164,12.58829,21.70785,12.58408,11.65
2012,284,003,4,21.32022,12.81808,21.42797,12.28063,21.51257,12.56598,21.4709,12.30756,21.71585,12.5967,21.7108,12.59376,11.66
2012,284,003,5,21.3194,12.81893,21.41705,12.28232,21.52227,12.55546,21.44356,12.28568,21.69777,12.59839,21.70829,12.60765,11.65
2012,284,003,6,21.33287,12.82734,21.42883,12.27264,21.51553,12.53863,21.43851,12.27348,21.70871,12.59923,21.71334,12.59166,11.64
2012,284,003,7,21.31057,12.8265,21.42294,12.26758,21.51848,12.52853,21.45156,12.27432,21.70451,12.59376,21.70619,12.59418,11.65
2012,284,003,8,21.31057,12.82903,21.43052,12.26758,21.52816,12.51211,21.44398,12.27979,21.70955,12.59544,21.71292,12.58576,11.66
2012,284,003,9,21.33036,12.82651,21.4179,12.26169,21.50629,12.52053,21.43895,12.27979,21.70284,12.58535,21.70662,12.59292,11.64
2012,284,003,10,21.32321,12.83366,21.42253,12.26212,21.51344,12.51464,21.45073,12.27685,21.70704,12.58198,21.69357,12.5824,11.65
2012,284,003,11,21.30763,12.82693,21.42169,12.26422,21.51723,12.52432,21.44063,12.27516,21.6881,12.5845,21.6961,12.58408,11.65
2012,284,003,12,21.31942,12.83619,21.41285,12.27769,21.51176,12.52937,21.44189,12.28863,21.70578,12.59208,21.70578,12.5845,11.66
